tag,x,y,direction,x_variance,y_variance,xy_covariance
blue,-1.19744097335,46.6023257445,0,0.01,0.01,0.0
blue,2.14520005587,-35.2923794714,0,0.01,0.01,0.0
blue,2.47946415879,47.9393821562,0,0.01,0.01,0.0
blue,5.82210518802,-34.9581153685,0,0.01,0.01,0.0
blue,6.15636929094,49.6107026708,0,0.01,0.01,0.0
blue,10.167538526,-34.9581153685,0,0.01,0.01,0.0
blue,10.167538526,50.9477590825,0,0.01,0.01,0.0
blue,13.8444436582,52.2848154942,0,0.01,0.01,0.0
blue,14.1787077611,-34.6238512656,0,0.01,0.01,0.0
blue,15.5157641728,-34.6238512656,0,0.01,0.01,0.0
blue,17.5213487903,53.9561360088,0,0.01,0.01,0.0
blue,19.5269334078,-34.6238512656,0,0.01,0.01,0.0
blue,21.1982539224,55.6274565234,0,0.01,0.01,0.0
blue,23.5381026429,-34.2895871627,0,0.01,0.01,0.0
blue,24.8751590546,57.298777038,0,0.01,0.01,0.0
blue,27.549271878,-34.2895871627,0,0.01,0.01,0.0
blue,28.5520641867,58.6358334497,0,0.01,0.01,0.0
blue,29.8891205984,-34.2895871627,0,0.01,0.01,0.0
blue,31.894705216,-34.2895871627,0,0.01,0.01,0.0
blue,32.5632334218,59.9728898614,0,0.01,0.01,0.0
blue,35.905874451,-34.2895871627,0,0.01,0.01,0.0
blue,36.2401385539,61.644210376,0,0.01,0.01,0.0
blue,37.9114590686,62.6470026848,0,0.01,0.01,0.0
blue,39.9170436861,-34.2895871627,0,0.01,0.01,0.0
blue,41.2541000978,62.6470026848,0,0.01,0.01,0.0
blue,43.9282129212,-34.2895871627,0,0.01,0.01,0.0
blue,44.9310052299,60.6414180673,0,0.01,0.01,0.0
blue,47.2708539504,57.633041141,0,0.01,0.01,0.0
blue,47.9393821562,-34.2895871627,0,0.01,0.01,0.0
blue,47.9393821562,51.9505513913,0,0.01,0.01,0.0
blue,48.2736462591,47.9393821562,0,0.01,0.01,0.0
blue,48.942174465,44.2624770241,0,0.01,0.01,0.0
blue,50.2792308767,40.251307789,0,0.01,0.01,0.0
blue,50.9477590825,56.6302488322,0,0.01,0.01,0.0
blue,52.2848154942,-34.2895871627,0,0.01,0.01,0.0
blue,52.2848154942,36.9086667598,0,0.01,0.01,0.0
blue,54.6246642147,33.5660257306,0,0.01,0.01,0.0
blue,56.6302488322,-34.6238512656,0,0.01,0.01,0.0
blue,58.6358334497,31.2261770101,0,0.01,0.01,0.0
blue,60.6414180673,-34.6238512656,0,0.01,0.01,0.0
blue,61.978474479,29.5548564955,0,0.01,0.01,0.0
blue,64.6525873023,-34.6238512656,0,0.01,0.01,0.0
blue,65.989643714,28.5520641867,0,0.01,0.01,0.0
blue,68.6637565374,-34.6238512656,0,0.01,0.01,0.0
blue,70.0008129491,27.8835359809,0,0.01,0.01,0.0
blue,72.6749257725,-33.9553230597,0,0.01,0.01,0.0
blue,73.6777180812,27.215007775,0,0.01,0.01,0.0
blue,76.0175668017,-31.6154743393,0,0.01,0.01,0.0
blue,77.6888873163,26.2122154663,0,0.01,0.01,0.0
blue,79.3602078309,-28.9413615159,0,0.01,0.01,0.0
blue,81.3657924484,-25.2644563838,0,0.01,0.01,0.0
blue,81.7000565514,25.5436872604,0,0.01,0.01,0.0
blue,82.0343206543,-24.261664075,0,0.01,0.01,0.0
blue,83.0371129631,-20.2504948399,0,0.01,0.01,0.0
blue,84.0399052718,-16.5735897078,0,0.01,0.01,0.0
blue,85.0426975806,-12.2281563698,0,0.01,0.01,0.0
blue,85.7112257864,24.5408949517,0,0.01,0.01,0.0
blue,86.0454898894,-8.55125123764,0,0.01,0.01,0.0
blue,86.3797539923,24.5408949517,0,0.01,0.01,0.0
blue,87.0482821981,-4.54008200257,0,0.01,0.01,0.0
blue,88.0510745069,-0.863176870428,0,0.01,0.01,0.0
blue,89.0538668157,2.81372826172,0,0.01,0.01,0.0
blue,89.3881309186,22.2010462312,0,0.01,0.01,0.0
blue,90.0566591244,6.82489749678,0,0.01,0.01,0.0
blue,91.0594514332,10.8360667319,0,0.01,0.01,0.0
blue,91.727979639,18.858405202,0,0.01,0.01,0.0
blue,92.062243742,14.8472359669,0,0.01,0.01,0.0
yellow,-40.3063410153,-18.9134384282,0,0.01,0.01,0.0
yellow,-39.9720769123,-22.9246076633,0,0.01,0.01,0.0
yellow,-39.6378128094,-15.2365332961,0,0.01,0.01,0.0
yellow,-39.3035487065,-27.2700410013,0,0.01,0.01,0.0
yellow,-38.9692846036,-10.8910999581,0,0.01,0.01,0.0
yellow,-36.963699986,-30.9469461334,0,0.01,0.01,0.0
yellow,-36.6294358831,-7.54845892887,0,0.01,0.01,0.0
yellow,-35.2923794714,-34.2895871627,0,0.01,0.01,0.0
yellow,-34.2895871627,-4.20581789965,0,0.01,0.01,0.0
yellow,-31.9497384422,-36.6294358831,0,0.01,0.01,0.0
yellow,-30.9469461334,-2.20023328212,0,0.01,0.01,0.0
yellow,-28.2728333101,-38.9692846036,0,0.01,0.01,0.0
yellow,-27.2700410013,-0.528912767506,0,0.01,0.01,0.0
yellow,-24.5959281779,-39.9720769123,0,0.01,0.01,0.0
yellow,-22.5903435604,0.473879541261,0,0.01,0.01,0.0
yellow,-20.5847589428,-40.3063410153,0,0.01,0.01,0.0
yellow,-18.5791743253,0.808143644183,0,0.01,0.01,0.0
